country,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,area,PCA_component1,PCA_component2
Ukraine,51.46,26.976,300.5,2.7,1.6,2020-01-28,11:50,A,26,6.0NRT,277.1,27.8,D,4.32,5.561265587193979,1.127145244262365
Ukraine,48.384,26.312,303.9,2.3,1.5,2020-01-28,11:50,A,57,6.0NRT,279.5,27.9,D,3.4499999999999997,4.697583349356069,1.865880066381079
Romania,45.3,27.095,317.4,2.4,1.5,2020-01-28,11:50,A,78,6.0NRT,285,60,D,3.5999999999999996,5.041919068607209,3.06433629991954
Romania,45.301,27.126,337.2,2.4,1.5,2020-01-28,11:50,A,90,6.0NRT,285,143.9,D,3.5999999999999996,5.738583881088786,4.407808323830847
Romania,45.304,27.103,330.2,2.4,1.5,2020-01-28,11:50,A,87,6.0NRT,285.8,108.9,D,3.5999999999999996,5.459193892410484,3.947805385077978
Romania,45.306,27.134,324,2.4,1.5,2020-01-28,11:50,A,83,6.0NRT,284.4,81.7,D,3.5999999999999996,5.248522364454339,3.4239447594423496
Belarus,51.67,27.021,313.3,2.7,1.6,2020-01-28,11:50,A,64,6.0NRT,275.8,68.2,D,4.32,5.959798816528112,1.7938467215505522
Belarus,51.667,27.025,312.8,2.7,1.6,2020-01-28,11:50,A,63,6.0NRT,275.6,66.1,D,4.32,5.943915109477408,1.7464548966247189
Bulgaria,42.103,25.238,307.5,1.7,1.3,2020-01-28,11:50,A,65,6.0NRT,287.2,16.5,D,2.21,3.0710966866539127,3.2563481819192637
North Macedonia,41.439,21.943,300.5,1.2,1.1,2020-01-28,11:50,A,38,6.0NRT,287.7,5.4,D,1.32,1.5906206817660096,3.475581550684352
Greece,40.388,21.91,305.3,1.1,1.1,2020-01-28,11:50,A,17,6.0NRT,288,8.1,D,1.2100000000000002,1.5257805918158909,3.7813855507340204
Greece,40.383,21.904,303.4,1.1,1.1,2020-01-28,11:50,A,56,6.0NRT,287.6,6.8,D,1.2100000000000002,1.4955026229710466,3.675583206210289
Bulgaria,42.24,24.495,301.4,1.6,1.2,2020-01-28,11:50,A,47,6.0NRT,289.7,6.8,D,1.92,2.4533560201072238,3.3083734420466224
Bulgaria,42.204,24.463,305.9,1.6,1.2,2020-01-28,11:50,A,62,6.0NRT,290.1,11.2,D,1.92,2.533955826856652,3.533271454900846
Bulgaria,42.201,24.452,300.6,1.6,1.2,2020-01-28,11:50,A,39,6.0NRT,289.5,6.1,D,1.92,2.4384001592081117,3.2621011346521893
Bulgaria,42.112,25.229,301.1,1.7,1.3,2020-01-28,11:50,A,44,6.0NRT,288.1,8.9,D,2.21,2.9358046425442863,3.0292021843035934
Algeria,35.803,-0.264,314,1.3,1.1,2020-01-28,13:25,A,70,6.0NRT,290.9,16,D,1.4300000000000002,1.3927604229644555,4.409377103341271
Algeria,35.804,-0.25,316,1.3,1.1,2020-01-28,13:25,A,58,6.0NRT,289.8,18.2,D,1.4300000000000002,1.4411008622647792,4.422644056159786
Belgium,51.171,3.813,300.3,1.1,1.1,2020-01-28,21:15,T,23,6.0NRT,274.5,10.6,N,1.2100000000000002,1.551795649254199,1.9892423464200835
Germany,51.489,6.734,304.4,1,1,2020-01-28,21:15,T,55,6.0NRT,275,10.1,N,1.0,1.2050526487510735,2.3378314607232404
Algeria,36.874,6.958,317.9,1.3,1.1,2019-12-14,10:40,T,68,6.0NRT,290.3,22,D,1.4300000000000002,1.2869729651575903,4.325248371793573
Algeria,36.877,6.944,336.8,1.3,1.1,2019-12-14,10:40,T,68,6.0NRT,290.5,54.6,D,1.4300000000000002,1.713928847201002,5.266844785686274
Italy,39.878,9.666,303,1.5,1.2,2019-12-14,10:40,T,47,6.0NRT,292.2,8.4,D,1.7999999999999998,1.6911304733954764,3.459560872569452
Italy,40.612,8.903,309.4,1.1,1,2019-12-14,12:20,A,69,6.0NRT,287.9,11.6,D,1.1,0.6980610776541589,3.800472837911988
Algeria,36.788,7.7,327,1.4,1.2,2019-12-14,12:20,A,85,6.0NRT,292,40.9,D,1.68,1.9540971850784778,4.70005938946124
Italy,40.485,9.352,305.9,1.1,1,2019-12-14,12:20,A,62,6.0NRT,284.6,9.4,D,1.1,0.668236876995256,3.4365887132919326
Algeria,36.876,6.945,308.4,1.5,1.2,2019-12-14,12:20,A,51,6.0NRT,290.6,14.3,D,1.7999999999999998,1.674217837554123,3.682011394370158
Croatia,44.589,15.296,305.1,1,1,2020-01-14,09:55,T,60,6.0NRT,279.8,10,D,1.0,1.0513585733500612,3.1779271755018765
Bosnia and Herzegovina,44.85,16.256,300.9,1,1,2020-01-14,09:55,T,43,6.0NRT,281.7,7.2,D,1.0,0.9858350928060249,3.124900736522484
Italy,40.326,16.611,306,1.1,1,2020-01-14,09:55,T,63,6.0NRT,283.4,9.6,D,1.1,1.0472024874102774,3.599344034695554
Greece,40.459,21.209,302.5,1.6,1.3,2020-01-14,09:55,T,52,6.0NRT,280.3,16.7,D,2.08,2.72851315984681,2.6803916113990933
Norway,58.921,2.19,311.7,1.1,1.1,2020-01-14,11:30,T,50,6.0NRT,279.4,17,D,1.2100000000000002,1.822475677132433,2.580978143304434
Ukraine,49.88,24.4,306.8,1.4,1.2,2020-01-14,11:40,A,64,6.0NRT,279.8,17.7,D,1.68,2.5423025865058215,2.5838398585366313
Bosnia and Herzegovina,44.82,16.282,303.1,1.3,1.1,2020-01-14,11:40,A,55,6.0NRT,281.7,11.1,D,1.4300000000000002,1.7110724663376653,2.9262465031041134
Spain,38.322,-1.675,307.9,1,1,2020-01-14,13:15,A,66,6.0NRT,287.8,9.7,D,1.0,0.5575659013432048,4.011928578272222
Algeria,35.81,-0.259,301.1,1,1,2020-01-14,13:15,A,19,6.0NRT,289.1,3.3,D,1.0,0.3713793991805323,3.9193452011319034
Algeria,35.801,-0.257,301.1,1,1,2020-01-14,13:15,A,23,6.0NRT,290.6,3.3,D,1.0,0.35899340555115455,4.022803907930342
Algeria,35.953,1.646,303.7,1.1,1.1,2020-01-14,13:15,A,49,6.0NRT,289.6,6.4,D,1.2100000000000002,0.9095363803868728,3.8862388727802295
Spain,38.28,-3.607,300.5,1.1,1,2020-01-14,13:15,A,39,6.0NRT,284.6,5.3,D,1.1,0.5377103189205195,3.446159965042863
France,42.953,-0.198,312.4,1.1,1.1,2020-01-14,13:15,A,67,6.0NRT,281.9,15.7,D,1.2100000000000002,1.3087423238047504,3.4312677830640084
France,42.954,-0.184,306.3,1.2,1.1,2020-01-14,13:15,A,44,6.0NRT,282.6,10.3,D,1.32,1.3037124585145847,3.17319649690597
France,42.945,-0.182,368.8,1.2,1.1,2020-01-14,13:15,A,100,6.0NRT,291.7,139.2,D,1.32,2.752164278146282,7.025062579266933
France,42.946,-0.168,347.3,1.2,1.1,2020-01-14,13:15,A,82,6.0NRT,279.8,69.8,D,1.32,2.2007826478780594,4.91057547332764
Spain,41.059,-4.378,301.2,1,1,2020-01-14,13:15,A,40,6.0NRT,281.1,6.3,D,1.0,0.5335691101200002,3.160042447494429
Spain,38.704,-3.735,301.1,1.1,1,2020-01-14,13:15,A,44,6.0NRT,286.6,4.7,D,1.1,0.5368780919342626,3.5820059940353093
Spain,43.295,-6.542,310.9,1.3,1.1,2020-01-14,22:40,T,81,6.0NRT,278.3,20.6,N,1.4300000000000002,1.4395914593573047,2.8467672045700776
Spain,43.127,-6.403,307.5,1.3,1.1,2020-01-14,22:40,T,72,6.0NRT,277.9,19.1,N,1.4300000000000002,1.3849047660431104,2.692467369250531
Germany,49.354,6.742,308.9,1,1,2019-12-10,01:35,A,76,6.0NRT,274.6,14.9,N,1.0,0.9210868853238481,2.765712106765738
Germany,51.426,6.742,309.4,1.1,1,2019-12-10,01:35,A,77,6.0NRT,273,16.4,N,1.1,1.1204858534272666,2.5488918714353748
Germany,51.487,6.713,300.4,1.1,1,2019-12-10,01:35,A,22,6.0NRT,275.3,9.1,N,1.1,0.9397611825965297,2.3236705818747607
Germany,51.605,7.019,302.7,1.1,1,2019-12-10,01:35,A,51,6.0NRT,273.8,11.5,N,1.1,1.0046610448546291,2.3169584094427553
Germany,53.524,9.912,314,1,1,2019-12-10,01:35,A,88,6.0NRT,274.7,18.1,N,1.0,1.1779570956671814,2.800644565730196
Spain,38.594,-1.068,305.2,1,1,2019-12-10,11:05,T,30,6.0NRT,284.9,7.2,D,1.0,0.2807325263651137,3.5383018651620795
Spain,38.849,-1.044,301.9,1,1,2019-12-10,11:05,T,47,6.0NRT,283.4,6.9,D,1.0,0.2524143841774449,3.3022359696672154
Spain,42.812,-3.391,321.4,1.1,1,2019-12-10,11:05,T,81,6.0NRT,280,24.8,D,1.1,0.8311723193283476,3.686670042186433
Spain,42.813,-3.404,301.7,1.1,1,2019-12-10,11:05,T,49,6.0NRT,278.2,8.6,D,1.1,0.4869912718393725,2.72835883705214
Turkey,39.275,27.872,301,1.1,1,2019-12-10,11:05,A,43,6.0NRT,284.2,6.5,D,1.1,0.8298147743923832,3.287786709307616
Turkey,38.614,28.256,301.9,1.1,1,2019-12-10,11:05,A,50,6.0NRT,290.8,5,D,1.1,0.7691471829635803,3.7921971134145194
Turkey,38.576,28.317,301.9,1.1,1,2019-12-10,11:05,A,50,6.0NRT,287.1,5.9,D,1.1,0.8035445608440996,3.5464381847545536
Turkey,38.267,29.705,300.3,1,1,2019-12-10,11:05,A,33,6.0NRT,287.9,4.3,D,1.0,0.6671674374680205,3.5914006113660926
Turkey,38.436,33.022,303.4,1.1,1,2019-12-10,11:05,A,56,6.0NRT,282.3,8,D,1.1,0.9471144104262537,3.297682569345565
Turkey,37.958,33.451,311,1.1,1.1,2019-12-10,11:05,A,71,6.0NRT,283.8,14.3,D,1.2100000000000002,1.4086047385172964,3.609006813012134
Turkey,37.496,33.416,302.7,1.1,1.1,2019-12-10,11:05,A,53,6.0NRT,281.2,7.6,D,1.2100000000000002,1.2655936571192639,3.10001221065016
Turkey,37.338,33.351,317.2,1.1,1,2019-12-10,11:05,A,76,6.0NRT,278.1,19.2,D,1.1,1.205974440821529,3.641387400478998
Spain,37.715,-1.03,303.9,1.1,1,2019-12-10,11:05,T,58,6.0NRT,288.4,6.6,D,1.1,0.32011420444136696,3.72114585523685
Cyprus,35.05,33.728,303.2,1.1,1,2019-12-10,11:05,A,55,6.0NRT,288.8,5.1,D,1.1,0.7929959918141429,3.865395284466787
Cyprus,35.051,33.74,307.2,1.1,1,2019-12-10,11:05,A,65,6.0NRT,288.5,7.6,D,1.1,0.8645454017525063,4.008318600187328
Turkey,38.438,33.035,301.5,1.1,1,2019-12-10,11:05,A,47,6.0NRT,282,6.9,D,1.1,0.9175273255482712,3.1999545517652512
Turkey,38.37,32.718,300.2,1.1,1,2019-12-10,11:05,A,32,6.0NRT,281.7,5.9,D,1.1,0.8895290576009667,3.1274551336916936
Turkey,38.33,32.745,304.8,1.1,1,2019-12-10,11:05,A,47,6.0NRT,284.8,8.4,D,1.1,0.9410643251140356,3.527540087259292
Turkey,38.368,33.054,311.6,1.1,1,2019-12-10,11:05,A,71,6.0NRT,282.9,14.7,D,1.1,1.0898978295271111,3.689004865081763
Turkey,38.296,33.14,317.2,1.1,1.1,2019-12-10,11:05,A,77,6.0NRT,283,19.7,D,1.2100000000000002,1.5339136405888616,3.803729969473055
Turkey,38.22,33.065,307.4,1.1,1,2019-12-10,11:05,A,65,6.0NRT,285.2,9.8,D,1.1,0.9836096948946202,3.664841494224642
Turkey,38.214,33.092,312.3,1.1,1,2019-12-10,11:05,A,72,6.0NRT,284.3,14.1,D,1.1,1.0817170947386137,3.812903614173096
Turkey,38.215,33.104,302.4,1.1,1,2019-12-10,11:05,A,47,6.0NRT,283.6,6.6,D,1.1,0.9105945002506031,3.350153102638454
Turkey,37.968,33.449,301.8,1.1,1.1,2019-12-10,11:05,A,44,6.0NRT,281.8,6.9,D,1.2100000000000002,1.2584302903409021,3.082631831242644
Turkey,37.271,33.306,316.8,1.1,1,2019-12-10,11:05,A,58,6.0NRT,275.6,16.5,D,1.1,1.2045641827196225,3.4378861916351453
Spain,37.983,-1.364,304.6,1,1,2019-12-10,11:05,T,59,6.0NRT,286.6,7.1,D,1.0,0.23585811846804927,3.6592531027013293
Spain,38.052,-1.683,301.1,1,1,2019-12-10,11:05,T,44,6.0NRT,284.9,6,D,1.0,0.19149374784584783,3.404076494247428
Spain,38.154,-0.935,306.2,1.1,1,2019-12-10,11:05,T,63,6.0NRT,288.7,8.4,D,1.1,0.37306121763143474,3.8192576733882855
Spain,38.59,-1.045,324.3,1,1,2019-12-10,11:05,T,78,6.0NRT,284.5,25.1,D,1.0,0.6428016760551172,4.336552920233061
France,51.046,2.294,302.5,1,1,2019-12-29,02:05,A,50,6.0NRT,273.8,9.5,N,1.0,0.933069752633398,2.4539005172189916
Germany,51.486,6.724,303.5,1.2,1.1,2019-12-29,02:05,A,56,6.0NRT,270.7,14.1,N,1.32,1.648326536532473,2.071342781971087
Germany,52.156,10.409,303.7,1.7,1.3,2019-12-29,02:05,A,56,6.0NRT,269.6,24.1,N,2.21,3.038743359997138,1.556469077439635
Belgium,51.168,3.815,330.6,1,1,2019-12-29,02:05,A,100,6.0NRT,271.7,36.7,N,1.0,1.5102549722423453,3.526793529360536
Algeria,35.81,-0.251,314.3,1.2,1.1,2019-12-29,02:10,A,89,6.0NRT,282.9,21.9,N,1.32,1.182932446493579,4.041122908198843
North Macedonia,41.84,22.056,301.6,1,1,2019-12-29,11:35,A,45,6.0NRT,272.1,7.8,D,1.0,0.9545045880194538,2.5081351691374323
Spain,42.309,-6.73,303.3,1.1,1,2019-12-29,11:35,T,55,6.0NRT,289.5,7.5,D,1.1,0.4914277217189671,3.6677799839888214
Portugal,37.352,-8.773,302.8,1.1,1,2019-12-29,11:35,T,54,6.0NRT,289.6,5.9,D,1.1,0.30202205811478744,3.8610338079572104
Algeria,35.767,-0.271,302.9,1,1,2019-12-29,13:15,A,54,6.0NRT,292.8,3.7,D,1.0,0.24152900090899632,4.154761604801317
Portugal,40.976,-8.081,303.4,1.5,1.2,2019-12-29,13:15,A,56,6.0NRT,288.3,10.8,D,1.7999999999999998,1.5895808883731108,3.18354578350926
Spain,41.196,-4.81,302.5,1.1,1,2019-12-29,13:15,A,46,6.0NRT,281.7,7.5,D,1.1,0.537317671613561,3.117108794266605
Spain,39.843,-4.523,308.9,1.1,1,2019-12-29,13:15,A,68,6.0NRT,284.8,10.8,D,1.1,0.5853709138523657,3.6465287706455096
Spain,39.845,-4.511,345.3,1.1,1,2019-12-29,13:15,A,89,6.0NRT,286.2,60,D,1.1,1.3325084307767705,5.42851172339018
Algeria,35.804,-0.262,313.4,1,1,2019-12-29,13:15,A,69,6.0NRT,289.4,11.3,D,1.0,0.4562870871532161,4.356644071646385
Algeria,35.805,-0.251,317.7,1,1,2019-12-29,13:15,A,68,6.0NRT,289.7,14.9,D,1.0,0.5326517936954689,4.559868275402555
Austria,48.279,14.336,322.6,1.1,1,2019-12-29,21:05,T,100,6.0NRT,272.2,29.5,N,1.1,1.4926973524185003,2.89112880248701
Portugal,40.962,-8.058,318,1.1,1,2019-12-29,22:40,T,96,6.0NRT,280.8,21.6,N,1.1,0.73970342112357,3.520922525459436
Portugal,40.963,-8.046,337.5,1.1,1,2019-12-29,22:40,T,100,6.0NRT,281.8,48.3,N,1.1,1.1397196935565357,4.495300701614956
Ukraine,48.167,30.626,305.4,1,1,2019-12-08,00:10,A,64,6.0NRT,269,13,N,1.0,1.2543295082709465,2.3371243656620377
France,43.45,4.898,316.7,1,1,2019-12-08,01:50,A,94,6.0NRT,278.4,19.5,N,1.0,0.8095020123320706,3.5854614942673875
Italy,41.133,15.601,301.3,1.3,1.1,2019-12-08,09:35,T,46,6.0NRT,288.8,5.6,D,1.4300000000000002,1.2019096631536308,3.310165231650612
Italy,41.135,15.586,304.5,1.3,1.1,2019-12-08,09:35,T,59,6.0NRT,289.5,8.2,D,1.4300000000000002,1.2541365534991118,3.493487902651618
Portugal,37.17,-7.623,301.9,1,1,2019-12-08,11:15,T,49,6.0NRT,291.3,3.5,D,1.0,0.0,3.8720922461000007
Spain,36.959,-4.641,303.8,1,1,2019-12-08,11:15,T,57,6.0NRT,288.3,6.4,D,1.0,0.10838852227355011,3.7688243630716682
France,51.033,2.294,303.6,1.1,1.1,2019-12-08,11:15,T,46,6.0NRT,282.4,9.1,D,1.2100000000000002,1.133134197717125,2.582569810154606
France,51.036,2.279,312.9,1.1,1.1,2019-12-08,11:15,T,55,6.0NRT,282.8,16.4,D,1.2100000000000002,1.297288717645813,3.001299970095943
Ukraine,48.478,24.711,300.4,1,1,2019-12-08,11:20,A,37,6.0NRT,269.7,8.3,D,1.0,1.0263864563660412,1.902454390776511
Bulgaria,42.315,24.291,310.6,1.1,1,2019-12-08,11:20,A,66,6.0NRT,285.2,12.8,D,1.1,0.9992556566560401,3.596941081077733
France,43.448,4.893,317.7,1.2,1.1,2019-12-08,12:55,A,68,6.0NRT,286.9,22.7,D,1.32,1.2986359990598413,3.7594653672162406
France,51.026,2.286,300.2,1.2,1.1,2019-12-08,13:00,A,32,6.0NRT,282.8,7.8,D,1.32,1.1821108709665866,2.3939614105458
United Kingdom,53.567,-0.61,306.6,1.1,1,2019-12-08,13:00,A,55,6.0NRT,279.8,11.7,D,1.1,0.8857328446381603,2.5142357996743354
Spain,43.526,-5.726,313,1,1,2019-12-08,22:20,T,86,6.0NRT,279.8,16.1,N,1.0,0.4832796693934913,3.0549581547649596
Spain,43.525,-5.739,315.6,1,1,2019-12-08,22:20,T,91,6.0NRT,279.5,18.1,N,1.0,0.532113078221041,3.143494241844471
Ukraine,48.166,30.611,313.8,1.2,1.1,2020-01-07,00:20,A,88,6.0NRT,266.8,23.2,N,1.32,2.2447061980327683,2.504098269205289
Ukraine,48.163,30.626,333.4,1.2,1.1,2020-01-07,00:20,A,100,6.0NRT,267.9,49.9,N,1.32,2.6452595077708048,3.4891492522316563
North Macedonia,41.449,21.946,302.1,1.1,1,2020-01-07,00:25,A,46,6.0NRT,269.2,12.2,N,1.1,1.2185128016500402,2.628850896999294
Netherlands,52.485,4.597,301.5,1,1,2020-01-07,02:00,A,42,6.0NRT,278.7,8.3,N,1.0,1.0227139354790067,2.736144421138866
Czechia,49.676,18.672,305.9,1,1,2020-01-07,09:45,T,62,6.0NRT,272,12.4,D,1.0,1.2824544629759997,2.4329139640179065
Czechia,49.678,18.658,322.4,1,1,2020-01-07,09:45,T,82,6.0NRT,272.9,26.3,D,1.0,1.5769740398763428,3.196136505979345
Serbia,44.594,20.98,300.4,1.1,1.1,2020-01-07,09:50,T,37,6.0NRT,273.5,10.1,D,1.2100000000000002,1.52987907943161,2.363705806451062
Italy,37.556,14.944,301.8,1,1,2020-01-07,09:50,T,49,6.0NRT,283.5,6.8,D,1.0,0.6995020110424264,3.5613752665179077
France,51.044,2.296,303.9,1.5,1.2,2020-01-07,11:25,T,0,6.0NRT,280.5,12.1,D,1.7999999999999998,2.1982396271452083,2.332771268745281
France,51.033,2.291,303.5,1.5,1.2,2020-01-07,11:25,T,40,6.0NRT,280.2,12.5,D,1.7999999999999998,2.1966176244184656,2.301133692420689
Portugal,40.957,-7.931,311.3,1,1,2020-01-07,11:30,T,71,6.0NRT,281.4,12.7,D,1.0,0.5957616705208888,3.594934527169219
Spain,43.071,-6.486,313.7,1,1,2020-01-07,11:30,T,74,6.0NRT,289,14.6,D,1.0,0.6608704152833005,4.12651749119894
Spain,43.073,-6.498,305.9,1,1,2020-01-07,11:30,T,61,6.0NRT,289.9,9.2,D,1.0,0.5164862460690998,3.865378855489624
North Macedonia,41.634,21.642,300.1,1,1,2020-01-07,11:30,A,28,6.0NRT,278.9,7.3,D,1.0,0.934181096206498,2.9777566817909746
Greece,40.556,22.635,303,1,1,2020-01-07,11:30,A,52,6.0NRT,280.2,7.8,D,1.0,0.9528391297482468,3.2244158144249684
Portugal,40.973,-7.976,301.5,1,1,2020-01-07,11:30,T,47,6.0NRT,279.4,6.4,D,1.0,0.4420426202007053,3.0547243205636248
Czechia,49.68,18.655,302.6,1,1,2020-01-07,11:35,A,46,6.0NRT,275.1,10.3,D,1.0,1.1935070102716931,2.469977815206297
Ukraine,50.641,24.135,312.2,1.2,1.1,2020-01-07,11:35,A,72,6.0NRT,275.2,19.8,D,1.32,2.0604868463570556,2.633517437541112
Algeria,35.809,-0.259,305.6,1,1,2020-01-07,13:05,A,47,6.0NRT,289.2,5.3,D,1.0,0.3895587368392093,4.069008453180738
Spain,37.684,-1.185,303.2,1,1,2020-01-07,13:10,A,55,6.0NRT,288.5,4.9,D,1.0,0.39692186090173553,3.8455227190193892
Spain,37.193,-3.727,301.2,1.2,1.1,2020-01-07,13:10,A,46,6.0NRT,288.4,6.3,D,1.32,0.889183380980149,3.570379861648216
Spain,38.722,-0.73,303.1,1,1,2020-01-07,13:10,A,55,6.0NRT,287.6,5.8,D,1.0,0.4440719398101838,3.7414869236553683
Spain,43.067,-6.503,306.3,1.3,1.1,2020-01-07,13:10,A,63,6.0NRT,288.5,13.8,D,1.4300000000000002,1.231608732279419,3.5113024750048916
Spain,43.082,-4.385,312.7,1.1,1,2020-01-07,13:10,A,73,6.0NRT,285.9,16.2,D,1.1,0.8218396696105916,3.8092468303670826
France,42.818,1.712,307.1,1.2,1.1,2020-01-07,13:10,A,65,6.0NRT,284.1,12.6,D,1.32,1.2866939692770365,3.293312684765775
Portugal,40.45,-7.569,309.4,1.7,1.3,2020-01-07,13:10,A,68,6.0NRT,279.1,24.2,D,2.21,2.448248610254863,2.719076477196455
Portugal,40.443,-7.547,306,1.7,1.3,2020-01-07,13:10,A,60,6.0NRT,280.3,18.5,D,2.21,2.3623716836365363,2.636141652814167
Spain,39.915,-2.838,300.6,1.1,1,2020-01-07,13:10,A,15,6.0NRT,289,4.1,D,1.1,0.5015444775493549,3.6348025215443203
Spain,39.908,-2.823,336.9,1.1,1,2020-01-07,13:10,A,85,6.0NRT,288.9,42.5,D,1.1,1.205607984354931,5.229896901747056
Spain,39.66,-2.813,306.2,1.1,1,2020-01-07,13:10,A,56,6.0NRT,286.9,7.8,D,1.1,0.6092151572372677,3.7322734396081314
Spain,39.651,-2.811,314.6,1.1,1,2020-01-07,13:10,A,71,6.0NRT,286.7,14.4,D,1.1,0.7619909312476771,4.0724974278064705
Spain,39.634,-2.099,312.9,1,1,2020-01-07,13:10,A,67,6.0NRT,288.3,12,D,1.0,0.6109358753689669,4.149261124654626
Spain,39.425,-2.427,323.2,1.1,1,2020-01-07,13:10,A,78,6.0NRT,287.3,22.5,D,1.1,0.9186661958184075,4.496088181566511
Spain,39.418,-2.413,310.7,1.1,1,2020-01-07,13:10,A,65,6.0NRT,287.2,10.1,D,1.1,0.6814446544845305,3.9441548311875807
Spain,39.362,-2.48,305.6,1.1,1,2020-01-07,13:10,A,62,6.0NRT,285.1,8.3,D,1.1,0.6148463942652058,3.6040785901914276
Spain,39.001,-2.123,305.8,1,1,2020-01-07,13:10,A,62,6.0NRT,289.5,7.2,D,1.0,0.4588309387385885,3.9665550042320223
Spain,38.95,-2.091,304.9,1,1,2020-01-07,13:10,A,60,6.0NRT,287.9,7.2,D,1.0,0.45817988200200555,3.826301612152845
Spain,38.875,-2.041,305,1,1,2020-01-07,13:10,A,60,6.0NRT,289,7.2,D,1.0,0.44936906373359786,3.9088596794874846
Spain,38.591,-1.057,303.5,1,1,2020-01-07,13:10,A,56,6.0NRT,289.3,5.4,D,1.0,0.42489251278910545,3.8752319833115476
Spain,38.253,-1.692,303.3,1,1,2020-01-07,13:10,A,55,6.0NRT,288.4,6.2,D,1.0,0.41339048878278106,3.8263686826938157
Ukraine,48.165,30.625,310.7,1.7,1.3,2020-01-07,19:20,T,81,6.0NRT,265.5,34.5,N,2.21,3.448939460998266,1.471605029025143
Ukraine,48.162,30.621,316.3,1.7,1.3,2020-01-07,19:20,T,93,6.0NRT,266.2,44.9,N,2.21,3.573818989116555,1.8003197881278126
Bosnia and Herzegovina,44.066,16.606,340.9,1,1,2020-01-07,20:55,T,100,6.0NRT,273.1,52.2,N,1.0,1.7325760733344329,4.071947353971137
Bosnia and Herzegovina,44.059,16.622,308.3,1,1,2020-01-07,20:55,T,74,6.0NRT,271.4,14.5,N,1.0,1.0989402492749945,2.493094906113505
Bosnia and Herzegovina,44.057,16.609,324.5,1,1,2020-01-07,20:55,T,100,6.0NRT,271.1,29.4,N,1.0,1.4038234159486696,3.1706423394757786
Bosnia and Herzegovina,44.068,16.619,326.7,1,1,2020-01-07,20:55,T,100,6.0NRT,272.7,30.9,N,1.0,1.429834045446722,3.370992981157743
Germany,51.368,6.708,312.3,1,1,2019-12-31,01:55,A,85,6.0NRT,275,17.3,N,1.0,1.1981098047290963,2.954734460999454
Germany,51.489,6.718,303.4,1,1,2019-12-31,01:55,A,7,6.0NRT,275.3,9.4,N,1.0,1.034371897675149,2.588639554013597
Germany,51.427,6.748,314.3,1,1,2019-12-31,01:55,A,89,6.0NRT,273.6,19.1,N,1.0,1.248962552135501,2.9418737359732634
Belgium,51.171,3.814,305.9,1,1,2019-12-31,01:55,A,66,6.0NRT,275.3,11.9,N,1.0,1.0255691075875564,2.708892674295945
Algeria,35.812,-0.255,302.1,1,1,2019-12-31,02:00,A,47,6.0NRT,280.8,8.6,N,1.0,0.40976681827480155,3.595598235225707
Algeria,35.814,-0.266,306.1,1,1,2019-12-31,02:00,A,67,6.0NRT,280.6,10.8,N,1.0,0.4786676924084059,3.7430853600920746
North Macedonia,41.44,21.943,317.3,1.2,1.1,2019-12-31,09:45,T,78,6.0NRT,276.6,25.8,D,1.32,1.8064756362431098,3.3642667813941736
France,44.374,3.809,300.6,2.2,1.4,2019-12-31,11:20,T,39,6.0NRT,281.4,22.3,D,3.08,3.4528410570214056,2.0246376199995693
France,49.284,0.713,302.5,1.2,1.1,2019-12-31,11:20,T,53,6.0NRT,273.8,12.8,D,1.32,1.4243069119426752,2.136007646508178
France,44.372,3.814,302.2,2.2,1.4,2019-12-31,11:20,T,51,6.0NRT,281.4,23.1,D,3.08,3.4794301151607154,2.088665050066491
Spain,39.337,-5.336,302.5,1.1,1,2019-12-31,11:25,T,45,6.0NRT,283.4,7.1,D,1.1,0.48272528542940507,3.363961347490171
Algeria,35.813,-0.266,301.2,2.2,1.4,2019-12-31,11:25,T,34,6.0NRT,286.9,13.6,D,3.08,3.064469004185109,2.7307230158569524
Spain,39.339,-5.348,332.3,1,1,2019-12-31,11:25,T,76,6.0NRT,284.4,36.3,D,1.0,0.9268931176994117,4.7749163932238465
Spain,39.434,-5.936,300.6,1,1,2019-12-31,11:25,T,39,6.0NRT,285.4,5,D,1.0,0.30884456664128956,3.4568229494341076
Spain,39.436,-5.948,303.1,1,1,2019-12-31,11:25,T,55,6.0NRT,285.9,6.5,D,1.0,0.34739712337890305,3.5928385981847075
North Macedonia,41.441,21.933,306.8,1.1,1.1,2019-12-31,11:25,A,64,6.0NRT,278.8,13.3,D,1.2100000000000002,1.4588286999249276,3.049709834725749
North Macedonia,41.443,21.947,302.3,1.1,1.1,2019-12-31,11:25,A,52,6.0NRT,278.5,10.1,D,1.2100000000000002,1.3821199140433496,2.8421191275395676
Spain,38.838,-1.037,301.6,1.1,1,2019-12-31,13:00,A,48,6.0NRT,285.3,6.2,D,1.1,0.5006662172487348,3.446627491762664
Algeria,35.802,-0.257,314,1.1,1,2019-12-31,13:00,A,70,6.0NRT,290.6,13.1,D,1.1,0.5939532682453419,4.4461411281427
Spain,38.719,-0.742,326.1,1.1,1,2019-12-31,13:00,A,73,6.0NRT,285.3,27.6,D,1.1,0.9543159003434951,4.499460050068064
